source_record_id,name,codename,core_count,thread_count,base_clock_ghz,boost_clock_ghz,socket,process_nm,l3_cache_mb,tdp_w,release_date,has_structured_specs,cores_raw,clock_raw,socket_raw,process_raw,l3_cache_raw,tdp_raw,release_raw,source_dataset
a78dd432f3a400638555,EPYC 7313P,Milan,16,32,3.0,3.7,SP3,7.0,128.0,155.0,2021-03-15,True,16 / 32,3 to 3.7 GHz,Socket SP3,7 nm,128MB,155 W,"Mar 15th, 2021",baraazaid/cpu-and-gpu-stats
02b58d9e7e7f6886a072,EPYC 7343,Milan,16,32,3.2,3.9,SP3,7.0,128.0,190.0,2021-03-15,True,16 / 32,3.2 to 3.9 GHz,Socket SP3,7 nm,128MB,190 W,"Mar 15th, 2021",baraazaid/cpu-and-gpu-stats
23090a379bfdae2022a5,EPYC 7351,Naples,16,32,2.4,2.9,SP3,14.0,64.0,170.0,2017-06-29,True,16 / 32,2.4 to 2.9 GHz,Socket SP3,14 nm,64MB,170 W,"Jun 29th, 2017",baraazaid/cpu-and-gpu-stats
a141125f7611c39fba2b,EPYC 7351P,Naples,16,32,2.4,2.9,SP3,14.0,64.0,170.0,2017-06-29,True,16 / 32,2.4 to 2.9 GHz,Socket SP3,14 nm,64MB,170 W,"Jun 29th, 2017",baraazaid/cpu-and-gpu-stats
497f8c9c2c466626846b,EPYC 7352,Rome,24,48,2.4,3.3,SP3,7.0,128.0,155.0,2019-08-07,True,24 / 48,2.4 to 3.3 GHz,Socket SP3,7 nm,128MB,155 W,"Aug 7th, 2019",baraazaid/cpu-and-gpu-stats
8012981e0964453d85d0,EPYC 7371,Naples,16,32,3.1,3.8,SP3,14.0,64.0,170.0,2018-11-16,True,16 / 32,3.1 to 3.8 GHz,Socket SP3,14 nm,64MB,170 W,"Nov 16th, 2018",baraazaid/cpu-and-gpu-stats
f7ed79c48686c7331d5d,EPYC 7373X,Milan-X,16,32,3.05,3.8,SP3,7.0,768.0,240.0,2022-03-22,True,16 / 32,3.05 to 3.8 GHz,Socket SP3,7 nm,768MB,240 W,"Mar 22nd, 2022",baraazaid/cpu-and-gpu-stats
9c050100b8642bbd5939,EPYC 73F3,Milan,16,32,3.5,4.0,SP3,7.0,256.0,240.0,2021-03-15,True,16 / 32,3.5 to 4 GHz,Socket SP3,7 nm,256MB,240 W,"Mar 15th, 2021",baraazaid/cpu-and-gpu-stats
ceb82574c1b4d61de814,EPYC 7401,Naples,24,48,2.0,3.0,SP3,14.0,64.0,170.0,2017-06-29,True,24 / 48,2 to 3 GHz,Socket SP3,14 nm,64MB,170 W,"Jun 29th, 2017",baraazaid/cpu-and-gpu-stats
cd839004aed2882b9bf9,EPYC 7401P,Naples,24,48,2.0,3.0,SP3,14.0,64.0,170.0,2017-06-29,True,24 / 48,2 to 3 GHz,Socket SP3,14 nm,64MB,170 W,"Jun 29th, 2017",baraazaid/cpu-and-gpu-stats
9d8b474cf11d7e2d9bd0,EPYC 7402,Rome,24,48,2.8,3.35,SP3,7.0,128.0,180.0,2019-08-07,True,24 / 48,2.8 to 3.35 GHz,Socket SP3,7 nm,128MB,180 W,"Aug 7th, 2019",baraazaid/cpu-and-gpu-stats
58ae6f4a34df82ca310b,EPYC 7402P,Rome,24,48,2.8,3.35,SP3,7.0,128.0,180.0,2019-08-07,True,24 / 48,2.8 to 3.35 GHz,Socket SP3,7 nm,128MB,180 W,"Aug 7th, 2019",baraazaid/cpu-and-gpu-stats
bcecaa1cf06b484088bd,EPYC 7413,Milan,24,48,2.65,3.6,SP3,7.0,128.0,180.0,2021-03-15,True,24 / 48,2.65 to 3.6 GHz,Socket SP3,7 nm,128MB,180 W,"Mar 15th, 2021",baraazaid/cpu-and-gpu-stats
653708b0c28cb4934451,EPYC 7443,Milan,24,48,2.85,4.0,SP3,7.0,128.0,200.0,2021-03-15,True,24 / 48,2.85 to 4 GHz,Socket SP3,7 nm,128MB,200 W,"Mar 15th, 2021",baraazaid/cpu-and-gpu-stats
0b55972d47bde713c75a,EPYC 7443P,Milan,24,48,2.85,4.0,SP3,7.0,128.0,200.0,2021-03-15,True,24 / 48,2.85 to 4 GHz,Socket SP3,7 nm,128MB,200 W,"Mar 15th, 2021",baraazaid/cpu-and-gpu-stats
2ad3f7fd79c5be223609,EPYC 7451,Naples,24,48,2.3,3.2,SP3,14.0,64.0,180.0,2017-06-29,True,24 / 48,2.3 to 3.2 GHz,Socket SP3,14 nm,64MB,180 W,"Jun 29th, 2017",baraazaid/cpu-and-gpu-stats
80daf994a8742e468f35,EPYC 7452,Rome,32,64,2.2,3.35,SP3,7.0,128.0,155.0,2019-08-07,True,32 / 64,2.2 to 3.35 GHz,Socket SP3,7 nm,128MB,155 W,"Aug 7th, 2019",baraazaid/cpu-and-gpu-stats
82a1dd7eaa347bdbb50f,EPYC 7453,Milan,28,56,2.75,3.45,SP3,7.0,64.0,225.0,2021-03-15,True,28 / 56,2.75 to 3.45 GHz,Socket SP3,7 nm,64MB,225 W,"Mar 15th, 2021",baraazaid/cpu-and-gpu-stats
48cb0e3687d4e0ef76e1,EPYC 7473X,Milan-X,24,48,2.8,3.7,SP3,7.0,768.0,240.0,2022-03-22,True,24 / 48,2.8 to 3.7 GHz,Socket SP3,7 nm,768MB,240 W,"Mar 22nd, 2022",baraazaid/cpu-and-gpu-stats
b2347e9a9f0974ce2bb4,EPYC 74F3,Milan,24,48,2.8,4.0,SP3,7.0,256.0,240.0,2021-03-15,True,24 / 48,2.8 to 4 GHz,Socket SP3,7 nm,256MB,240 W,"Mar 15th, 2021",baraazaid/cpu-and-gpu-stats
e46ed07aa971dd47c2b9,EPYC 7501,Naples,32,64,2.0,3.0,SP3,14.0,64.0,170.0,2017-06-29,True,32 / 64,2 to 3 GHz,Socket SP3,14 nm,64MB,170 W,"Jun 29th, 2017",baraazaid/cpu-and-gpu-stats
c640af69814fb85db729,EPYC 7502,Rome,32,64,2.5,3.35,SP3,7.0,128.0,180.0,2019-08-07,True,32 / 64,2.5 to 3.35 GHz,Socket SP3,7 nm,128MB,180 W,"Aug 7th, 2019",baraazaid/cpu-and-gpu-stats
01fcddab4cba8df01271,EPYC 7502P,Rome,32,64,2.5,3.35,SP3,7.0,128.0,180.0,2019-08-07,True,32 / 64,2.5 to 3.35 GHz,Socket SP3,7 nm,128MB,180 W,"Aug 7th, 2019",baraazaid/cpu-and-gpu-stats
d8e3a71c9f3fd725ca9f,EPYC 7513,Milan,32,64,2.6,3.65,SP3,7.0,128.0,200.0,2021-03-15,True,32 / 64,2.6 to 3.65 GHz,Socket SP3,7 nm,128MB,200 W,"Mar 15th, 2021",baraazaid/cpu-and-gpu-stats
51e679d16bf1e45853df,EPYC 7542,Rome,32,64,2.9,3.4,SP3,7.0,128.0,225.0,2019-08-07,True,32 / 64,2.9 to 3.4 GHz,Socket SP3,7 nm,128MB,225 W,"Aug 7th, 2019",baraazaid/cpu-and-gpu-stats
bebf9fe50da94781f4c7,EPYC 7543,Milan,32,64,2.8,3.7,SP3,7.0,256.0,225.0,2021-03-15,True,32 / 64,2.8 to 3.7 GHz,Socket SP3,7 nm,256MB,225 W,"Mar 15th, 2021",baraazaid/cpu-and-gpu-stats
e9043d07922f02576393,EPYC 7543P,Milan,32,64,2.8,3.7,SP3,7.0,256.0,225.0,2021-03-15,True,32 / 64,2.8 to 3.7 GHz,Socket SP3,7 nm,256MB,225 W,"Mar 15th, 2021",baraazaid/cpu-and-gpu-stats
89524ad825481a5638ee,EPYC 7551,Naples,32,64,2.0,3.0,SP3,14.0,64.0,180.0,2017-06-29,True,32 / 64,2 to 3 GHz,Socket SP3,14 nm,64MB,180 W,"Jun 29th, 2017",baraazaid/cpu-and-gpu-stats
d1d6e24587d8edc3b4d2,EPYC 7551P,Naples,32,64,2.0,3.0,SP3,14.0,64.0,180.0,2017-06-29,True,32 / 64,2 to 3 GHz,Socket SP3,14 nm,64MB,180 W,"Jun 29th, 2017",baraazaid/cpu-and-gpu-stats
ef4f3667fc871c4a7ad2,EPYC 7552,Rome,48,96,2.2,3.35,SP3,7.0,192.0,200.0,2019-08-07,True,48 / 96,2.2 to 3.35 GHz,Socket SP3,7 nm,192MB,200 W,"Aug 7th, 2019",baraazaid/cpu-and-gpu-stats
add9db812496d1b50306,EPYC 7573X,Milan-X,32,64,2.8,3.6,SP3,7.0,768.0,280.0,2022-03-22,True,32 / 64,2.8 to 3.6 GHz,Socket SP3,7 nm,768MB,280 W,"Mar 22nd, 2022",baraazaid/cpu-and-gpu-stats
13491caa0c86e6146092,EPYC 75F3,Milan,32,64,2.95,4.0,SP3,7.0,256.0,280.0,2021-03-15,True,32 / 64,2.95 to 4 GHz,Socket SP3,7 nm,256MB,280 W,"Mar 15th, 2021",baraazaid/cpu-and-gpu-stats
e70085a22fe942078dc8,EPYC 7601,Naples,32,64,2.2,3.2,SP3,14.0,64.0,180.0,2017-06-29,True,32 / 64,2.2 to 3.2 GHz,Socket SP3,14 nm,64MB,180 W,"Jun 29th, 2017",baraazaid/cpu-and-gpu-stats
13c0c5359b1cd7cf5828,EPYC 7642,Rome,48,96,2.4,3.4,SP3,7.0,256.0,225.0,2019-08-07,True,48 / 96,2.4 to 3.4 GHz,Socket SP3,7 nm,256MB,225 W,"Aug 7th, 2019",baraazaid/cpu-and-gpu-stats
7a6250054e3e7e2e4b86,EPYC 7643,Milan,48,96,2.3,3.6,SP3,7.0,256.0,225.0,2021-03-15,True,48 / 96,2.3 to 3.6 GHz,Socket SP3,7 nm,256MB,225 W,"Mar 15th, 2021",baraazaid/cpu-and-gpu-stats
60fd0a1e8177087a7472,EPYC 7663,Milan,56,112,2.0,3.5,SP3,7.0,256.0,240.0,2021-03-15,True,56 / 112,2 to 3.5 GHz,Socket SP3,7 nm,256MB,240 W,"Mar 15th, 2021",baraazaid/cpu-and-gpu-stats
bcf1e6ef785e7663a4af,EPYC 7702,Rome,64,128,2.0,3.35,SP3,7.0,256.0,200.0,2019-08-07,True,64 / 128,2 to 3.35 GHz,Socket SP3,7 nm,256MB,200 W,"Aug 7th, 2019",baraazaid/cpu-and-gpu-stats
4ee5b5310d26fbd534cf,EPYC 7702P,Rome,64,128,2.0,3.35,SP3,7.0,256.0,200.0,2019-08-07,True,64 / 128,2 to 3.35 GHz,Socket SP3,7 nm,256MB,200 W,"Aug 7th, 2019",baraazaid/cpu-and-gpu-stats
0e2da4c6f983767237a5,EPYC 7713,Milan,64,128,2.0,3.675,SP3,7.0,256.0,225.0,2021-03-15,True,64 / 128,2 to 3.675 GHz,Socket SP3,7 nm,256MB,225 W,"Mar 15th, 2021",baraazaid/cpu-and-gpu-stats
f1f18dc30ebd3a81df4f,EPYC 7713P,Milan,64,128,2.0,3.675,SP3,7.0,256.0,225.0,2021-03-15,True,64 / 128,2 to 3.675 GHz,Socket SP3,7 nm,256MB,225 W,"Mar 15th, 2021",baraazaid/cpu-and-gpu-stats
42448b60fbbfb1f49a84,EPYC 7742,Rome,64,128,2.25,3.4,SP3,7.0,256.0,225.0,2019-08-07,True,64 / 128,2.25 to 3.4 GHz,Socket SP3,7 nm,256MB,225 W,"Aug 7th, 2019",baraazaid/cpu-and-gpu-stats
e387d7f0c49c76dcb491,EPYC 7763,Milan,64,128,2.45,3.5,SP3,7.0,256.0,280.0,2021-03-15,True,64 / 128,2.45 to 3.5 GHz,Socket SP3,7 nm,256MB,280 W,"Mar 15th, 2021",baraazaid/cpu-and-gpu-stats
0ac7ac9d929eda0dc8a0,EPYC 7773X,Milan-X,64,128,2.2,3.5,SP3,7.0,768.0,280.0,2022-03-22,True,64 / 128,2.2 to 3.5 GHz,Socket SP3,7 nm,768MB,280 W,"Mar 22nd, 2022",baraazaid/cpu-and-gpu-stats
ce20d77736d2e77cb119,EPYC 7F32,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
314ef6ea9780f0087753,EPYC 7F52,Rome,16,32,3.5,3.9,SP3,7.0,256.0,155.0,2020-04-14,True,16 / 32,3.5 to 3.9 GHz,Socket SP3,7 nm,256MB,155 W,"Apr 14th, 2020",baraazaid/cpu-and-gpu-stats
de903b16b3d2facfd4ac,EPYC 7F72,Rome,24,48,3.2,3.7,SP3,7.0,192.0,240.0,2020-04-14,True,24 / 48,3.2 to 3.7 GHz,Socket SP3,7 nm,192MB,240 W,"Apr 14th, 2020",baraazaid/cpu-and-gpu-stats
21452edda30341d5b27b,EPYC 7H12,Rome,64,128,2.6,3.3,SP3,7.0,256.0,280.0,2019-09-18,True,64 / 128,2.6 to 3.3 GHz,Socket SP3,7 nm,256MB,280 W,"Sep 18th, 2019",baraazaid/cpu-and-gpu-stats
4dcab8708b2487397c84,EPYC 9124,Genoa,16,32,3.0,3.7,SP5,5.0,64.0,200.0,2022-11-10,True,16 / 32,3 to 3.7 GHz,Socket SP5,5 nm,64MB,200 W,"Nov 10th, 2022",baraazaid/cpu-and-gpu-stats
879b9966a79cfd62b37d,EPYC 9174F,Genoa,16,32,4.1,4.4,SP5,5.0,256.0,320.0,2022-11-10,True,16 / 32,4.1 to 4.4 GHz,Socket SP5,5 nm,256MB,320 W,"Nov 10th, 2022",baraazaid/cpu-and-gpu-stats
2f0210f17bb99d1404ce,EPYC 9224,Genoa,24,48,2.5,3.7,SP5,5.0,64.0,200.0,2022-11-10,True,24 / 48,2.5 to 3.7 GHz,Socket SP5,5 nm,64MB,200 W,"Nov 10th, 2022",baraazaid/cpu-and-gpu-stats
552640923125bafa1b04,EPYC 9254,Genoa,24,48,2.9,4.15,SP5,5.0,128.0,200.0,2022-11-10,True,24 / 48,2.9 to 4.15 GHz,Socket SP5,5 nm,128MB,200 W,"Nov 10th, 2022",baraazaid/cpu-and-gpu-stats
436e89119962686a0bfa,EPYC 9274F,Genoa,24,48,4.05,4.3,SP5,5.0,256.0,320.0,2022-11-10,True,24 / 48,4.05 to 4.3 GHz,Socket SP5,5 nm,256MB,320 W,"Nov 10th, 2022",baraazaid/cpu-and-gpu-stats
ac9a0e7e9878588cd7af,EPYC 9334,Genoa,32,64,2.7,3.9,SP5,5.0,128.0,210.0,2022-11-10,True,32 / 64,2.7 to 3.9 GHz,Socket SP5,5 nm,128MB,210 W,"Nov 10th, 2022",baraazaid/cpu-and-gpu-stats
f96383b8d2df8ef59e67,EPYC 9354,Genoa,32,64,3.25,3.8,SP5,5.0,256.0,280.0,2022-11-10,True,32 / 64,3.25 to 3.8 GHz,Socket SP5,5 nm,256MB,280 W,"Nov 10th, 2022",baraazaid/cpu-and-gpu-stats
1c9bec66d61f96f05e80,EPYC 9354P,Genoa,32,64,3.25,3.8,SP5,5.0,256.0,280.0,2022-11-10,True,32 / 64,3.25 to 3.8 GHz,Socket SP5,5 nm,256MB,280 W,"Nov 10th, 2022",baraazaid/cpu-and-gpu-stats
881a8050ca7aa2f8dc94,EPYC 9374F,Genoa,32,64,3.85,4.3,SP5,5.0,256.0,320.0,2022-11-10,True,32 / 64,3.85 to 4.3 GHz,Socket SP5,5 nm,256MB,320 W,"Nov 10th, 2022",baraazaid/cpu-and-gpu-stats
bcea6695a3ba25df46c2,EPYC 9454,Genoa,48,96,2.75,3.8,SP5,5.0,256.0,290.0,2022-11-10,True,48 / 96,2.75 to 3.8 GHz,Socket SP5,5 nm,256MB,290 W,"Nov 10th, 2022",baraazaid/cpu-and-gpu-stats
193c5430caffd7b382f6,EPYC 9454P,Genoa,48,96,2.75,3.8,SP5,5.0,256.0,290.0,2022-11-10,True,48 / 96,2.75 to 3.8 GHz,Socket SP5,5 nm,256MB,290 W,"Nov 10th, 2022",baraazaid/cpu-and-gpu-stats
cfda5dec015daa656ba7,EPYC 9474F,Genoa,48,96,3.6,4.1,SP5,5.0,256.0,360.0,2022-11-10,True,48 / 96,3.6 to 4.1 GHz,Socket SP5,5 nm,256MB,360 W,"Nov 10th, 2022",baraazaid/cpu-and-gpu-stats
fec2f7ce4e5706f52355,EPYC 9534,Genoa,64,128,2.45,3.7,SP5,5.0,256.0,280.0,2022-11-10,True,64 / 128,2.45 to 3.7 GHz,Socket SP5,5 nm,256MB,280 W,"Nov 10th, 2022",baraazaid/cpu-and-gpu-stats
927ac6f3d76d7f221500,EPYC 9554,Genoa,64,128,3.1,3.75,SP5,5.0,256.0,360.0,2022-11-10,True,64 / 128,3.1 to 3.75 GHz,Socket SP5,5 nm,256MB,360 W,"Nov 10th, 2022",baraazaid/cpu-and-gpu-stats
80c21d6eb44f5b9f1c12,EPYC 9554P,Genoa,64,128,3.1,3.75,SP5,5.0,256.0,360.0,2022-11-10,True,64 / 128,3.1 to 3.75 GHz,Socket SP5,5 nm,256MB,360 W,"Nov 10th, 2022",baraazaid/cpu-and-gpu-stats
836b5fe57973a5084e55,EPYC 9634,Genoa,84,168,2.25,3.7,SP5,5.0,384.0,290.0,2022-11-10,True,84 / 168,2.25 to 3.7 GHz,Socket SP5,5 nm,384MB,290 W,"Nov 10th, 2022",baraazaid/cpu-and-gpu-stats
5cce6950282c6a626185,FX-4100,Zambezi,4,,3.6,3.9,AM3+,32.0,8.0,95.0,2011-10-12,True,4,3.6 to 3.9 GHz,Socket AM3+,32 nm,8MB,95 W,"Oct 12th, 2011",baraazaid/cpu-and-gpu-stats
3d84edd2f1fa42382700,FX-4120,Zambezi,4,,3.9,4.1,AM3+,32.0,8.0,95.0,2012-10-23,True,4,3.9 to 4.1 GHz,Socket AM3+,32 nm,8MB,95 W,"Oct 23rd, 2012",baraazaid/cpu-and-gpu-stats
4724a519b5931ef028de,FX-4130,Vishera,4,,3.8,4.0,AM3+,32.0,8.0,125.0,2013-01-30,True,4,3.8 to 4 GHz,Socket AM3+,32 nm,8MB,125 W,"Jan 30th, 2013",baraazaid/cpu-and-gpu-stats
5818d0737d72cd088682,FX-4150,Zambezi,4,,3.8,4.0,AM3+,32.0,8.0,95.0,2012-10-23,True,4,3.8 to 4 GHz,Socket AM3+,32 nm,8MB,95 W,"Oct 23rd, 2012",baraazaid/cpu-and-gpu-stats
74cb7088e21528e57a3e,FX-4170,Zambezi,4,,4.2,4.3,AM3+,32.0,8.0,125.0,2012-02-27,True,4,4.2 to 4.3 GHz,Socket AM3+,32 nm,8MB,125 W,"Feb 27th, 2012",baraazaid/cpu-and-gpu-stats
45207e28408046bb323f,FX-4300,Vishera,4,,3.8,4.0,AM3+,32.0,8.0,95.0,2012-10-23,True,4,3.8 to 4 GHz,Socket AM3+,32 nm,8MB,95 W,"Oct 23rd, 2012",baraazaid/cpu-and-gpu-stats
0fbdbaf7d724238ba33e,FX-4320,Vishera,4,,4.0,4.2,AM3+,32.0,8.0,95.0,2012-10-23,True,4,4 to 4.2 GHz,Socket AM3+,32 nm,8MB,95 W,"Oct 23rd, 2012",baraazaid/cpu-and-gpu-stats
bc00cac6be890e2cc9bb,FX-4350,Vishera,4,,4.2,4.3,AM3+,32.0,8.0,125.0,2013-04-29,True,4,4.2 to 4.3 GHz,Socket AM3+,32 nm,8MB,125 W,"Apr 29th, 2013",baraazaid/cpu-and-gpu-stats
47d035442fe075d3236f,FX-6100,Zambezi,6,,3.3,3.9,AM3+,32.0,8.0,95.0,2011-10-12,True,6,3.3 to 3.9 GHz,Socket AM3+,32 nm,8MB,95 W,"Oct 12th, 2011",baraazaid/cpu-and-gpu-stats
8215fad4e0c85ae6b278,FX-6120,Zambezi,6,,3.6,4.2,AM3+,32.0,8.0,95.0,2012-10-23,True,6,3.6 to 4.2 GHz,Socket AM3+,32 nm,8MB,95 W,"Oct 23rd, 2012",baraazaid/cpu-and-gpu-stats
afe8f06815139fbef5a1,FX-6130,Zambezi,6,,3.6,3.9,AM3+,32.0,8.0,95.0,2012-10-23,True,6,3.6 to 3.9 GHz,Socket AM3+,32 nm,8MB,95 W,"Oct 23rd, 2012",baraazaid/cpu-and-gpu-stats
0270f3245d3fb729759b,FX-6200,Zambezi,6,,3.8,4.1,AM3+,32.0,8.0,125.0,2012-02-27,True,6,3.8 to 4.1 GHz,Socket AM3+,32 nm,8MB,125 W,"Feb 27th, 2012",baraazaid/cpu-and-gpu-stats
5340a6a97d7ed3d302ab,FX-6300,Vishera,6,,3.5,4.1,AM3+,32.0,8.0,95.0,2012-10-23,True,6,3.5 to 4.1 GHz,Socket AM3+,32 nm,8MB,95 W,"Oct 23rd, 2012",baraazaid/cpu-and-gpu-stats
efec6cbdebf3c4aad994,FX-6330,Vishera,6,,3.6,4.2,AM3+,32.0,8.0,125.0,2015-12-15,True,6,3.6 to 4.2 GHz,Socket AM3+,32 nm,8MB,125 W,"Dec 15th, 2015",baraazaid/cpu-and-gpu-stats
0b5ca9be5d05445f9c7f,FX-6350,Vishera,6,,3.9,4.2,AM3+,32.0,8.0,125.0,2013-04-29,True,6,3.9 to 4.2 GHz,Socket AM3+,32 nm,8MB,125 W,"Apr 29th, 2013",baraazaid/cpu-and-gpu-stats
8ecffd053c6581c0d4f8,FX-770K,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
2d0414977b3b737a8bab,FX-8100,Zambezi,8,,2.8,3.7,AM3+,32.0,8.0,95.0,2011-10-12,True,8,2.8 to 3.7 GHz,Socket AM3+,32 nm,8MB,95 W,"Oct 12th, 2011",baraazaid/cpu-and-gpu-stats
9a0e939a77d3ef3ea825,FX-8120,Zambezi,8,,3.1,4.0,AM3+,32.0,8.0,125.0,2011-10-12,True,8,3.1 to 4 GHz,Socket AM3+,32 nm,8MB,125 W,"Oct 12th, 2011",baraazaid/cpu-and-gpu-stats
be77fea2ec7c63f23b2f,FX-8140,Zambezi,8,,3.2,4.1,AM3+,32.0,8.0,95.0,2012-10-23,True,8,3.2 to 4.1 GHz,Socket AM3+,32 nm,8MB,95 W,"Oct 23rd, 2012",baraazaid/cpu-and-gpu-stats
9e1d3beed18d525040f6,FX-8150,Zambezi,8,,3.6,4.2,AM3+,32.0,8.0,125.0,2011-10-12,True,8,3.6 to 4.2 GHz,Socket AM3+,32 nm,8MB,125 W,"Oct 12th, 2011",baraazaid/cpu-and-gpu-stats
4aefc96aaf16c9a70216,FX-8170,Zambezi,8,,3.9,4.5,AM3+,32.0,8.0,125.0,2012-10-23,True,8,3.9 to 4.5 GHz,Socket AM3+,32 nm,8MB,125 W,"Oct 23rd, 2012",baraazaid/cpu-and-gpu-stats
0064380e9bd998797942,FX-8300,Vishera,8,,3.3,3.9,AM3+,32.0,8.0,95.0,2012-10-23,True,8,3.3 to 3.9 GHz,Socket AM3+,32 nm,8MB,95 W,"Oct 23rd, 2012",baraazaid/cpu-and-gpu-stats
ffded6c93e5fe43a6b10,FX-8320,Vishera,8,,3.5,4.0,AM3+,32.0,8.0,125.0,2012-10-23,True,8,3.5 to 4 GHz,Socket AM3+,32 nm,8MB,125 W,"Oct 23rd, 2012",baraazaid/cpu-and-gpu-stats
fcbc4e97217b243f6d7a,FX-8320E,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
94d8c4c040715380dd87,FX-8350,Vishera,8,,4.0,4.2,AM3+,32.0,8.0,125.0,2012-10-23,True,8,4 to 4.2 GHz,Socket AM3+,32 nm,8MB,125 W,"Oct 23rd, 2012",baraazaid/cpu-and-gpu-stats
a3e0bf4f3ffae9f1bcd0,FX-8370,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
b4b7c38dad27cfd4aab1,FX-8370E,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
b758f9b9ffb2b4534f23,FX-9370,Vishera,8,,4.4,4.7,AM3+,32.0,8.0,220.0,2013-06-11,True,8,4.4 to 4.7 GHz,Socket AM3+,32 nm,8MB,220 W,"Jun 11th, 2013",baraazaid/cpu-and-gpu-stats
d2f3f2b790ef5496d9ff,FX-9590,Vishera,8,,4.7,5.0,AM3+,32.0,8.0,220.0,2013-06-11,True,8,4.7 to 5 GHz,Socket AM3+,32 nm,8MB,220 W,"Jun 11th, 2013",baraazaid/cpu-and-gpu-stats
68bbbf8bb99ee53a3044,FirePro A300,Trinity,4,,3.4,4.0,FM2,32.0,,65.0,2012-08-07,True,4,3.4 to 4 GHz,Socket FM2,32 nm,,65 W,"Aug 7th, 2012",baraazaid/cpu-and-gpu-stats
3e4bc8e3b2f5d47df85b,FirePro A320,Trinity,4,,3.8,4.2,FM2,32.0,,100.0,2012-08-07,True,4,3.8 to 4.2 GHz,Socket FM2,32 nm,,100 W,"Aug 7th, 2012",baraazaid/cpu-and-gpu-stats
cdd22f01c9fa47852155,Mobile Athlon 64 2700+,Clawhammer,1,,1.6,1.6,754,130.0,,82.0,2004-08-01,True,1,1600 MHz,Socket 754,130 nm,,82 W,"Aug 1st, 2004",baraazaid/cpu-and-gpu-stats
32219d3361742f50677e,Mobile Athlon 64 2700+,Odessa,1,,1.6,1.6,754,130.0,,35.0,2005-08-01,True,1,1600 MHz,Socket 754,130 nm,,35 W,"Aug 1st, 2005",baraazaid/cpu-and-gpu-stats
2929af5369f108bd4c70,Mobile Athlon 64 2700+,Clawhammer,1,,1.6,1.6,754,130.0,,35.0,2005-08-01,True,1,1600 MHz,Socket 754,130 nm,,35 W,"Aug 1st, 2005",baraazaid/cpu-and-gpu-stats
df3e67a6c47cb76a33b9,Mobile Athlon 64 2800+,Clawhammer,1,,1.8,1.8,754,130.0,,82.0,2003-08-01,True,1,1800 MHz,Socket 754,130 nm,,82 W,"Aug 1st, 2003",baraazaid/cpu-and-gpu-stats
21665e054fe68c131e5d,Mobile Athlon 64 2800+,Clawhammer,1,,1.8,1.8,754,130.0,,62.0,2004-08-01,True,1,1800 MHz,Socket 754,130 nm,,62 W,"Aug 1st, 2004",baraazaid/cpu-and-gpu-stats
d72e1fd8be7438dd4582,Mobile Athlon 64 2800+,Odessa,1,,1.8,1.8,754,130.0,,82.0,2004-08-01,True,1,1800 MHz,Socket 754,130 nm,,82 W,"Aug 1st, 2004",baraazaid/cpu-and-gpu-stats
3c1d67ccdc23d30405ca,Mobile Athlon 64 2800+,Odessa,1,,1.8,1.8,754,130.0,,35.0,2004-08-01,True,1,1800 MHz,Socket 754,130 nm,,35 W,"Aug 1st, 2004",baraazaid/cpu-and-gpu-stats
5e3085a137f9acc482a5,Mobile Athlon 64 3000+,Clawhammer,1,,1.8,1.8,754,130.0,,82.0,2003-08-01,True,1,1800 MHz,Socket 754,130 nm,,82 W,"Aug 1st, 2003",baraazaid/cpu-and-gpu-stats
54d9eadd8f23f9df06a2,Mobile Athlon 64 3000+,Clawhammer,1,,1.8,1.8,754,130.0,,62.0,2004-08-01,True,1,1800 MHz,Socket 754,130 nm,,62 W,"Aug 1st, 2004",baraazaid/cpu-and-gpu-stats
840f30ea8324172d9254,Mobile Athlon 64 3000+,Odessa,1,,2.0,2.0,754,130.0,,35.0,2004-08-01,True,1,2000 MHz,Socket 754,130 nm,,35 W,"Aug 1st, 2004",baraazaid/cpu-and-gpu-stats
995ec72b2229beb3bf4a,Mobile Athlon 64 3200+,Clawhammer,1,,2.0,2.0,754,130.0,,82.0,2003-08-01,True,1,2000 MHz,Socket 754,130 nm,,82 W,"Aug 1st, 2003",baraazaid/cpu-and-gpu-stats
e73a5660cfe5038c0a5a,Mobile Athlon 64 3200+,Clawhammer,1,,2.0,2.0,754,130.0,,62.0,2004-08-01,True,1,2000 MHz,Socket 754,130 nm,,62 W,"Aug 1st, 2004",baraazaid/cpu-and-gpu-stats
aed8b3eb2ebce527329d,Mobile Athlon 64 3400+,Clawhammer,1,,2.2,2.2,754,130.0,,62.0,2005-08-01,True,1,2.2 GHz,Socket 754,130 nm,,62 W,"Aug 1st, 2005",baraazaid/cpu-and-gpu-stats
